                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    162,                0.98381,                0.71468,                0.83044,                0.99918,                      1,                  0.995,                0.79741,                0.74287,                 0.5387,                0.83004,              0.0009374,              0.0009374,              0.0009374
                    163,                0.93992,                0.67746,                0.85787,                0.99933,                      1,                  0.995,                0.81237,                0.67754,                0.52569,                0.82552,              0.0009308,              0.0009308,              0.0009308
                    164,                 1.0313,                0.69368,                0.85171,                0.99921,                      1,                  0.995,                0.83258,                0.63231,                0.53334,                0.82704,              0.0009242,              0.0009242,              0.0009242
                    165,                0.88054,                 0.6636,                 0.8156,                0.99891,                      1,                  0.995,                0.82997,                0.69923,                0.55192,                0.82665,              0.0009176,              0.0009176,              0.0009176
                    166,                0.95236,                0.69854,                0.85683,                0.99907,                      1,                  0.995,                0.83145,                0.63913,                0.53509,                0.82219,               0.000911,               0.000911,               0.000911
                    167,                 0.9739,                0.69765,                0.82007,                0.99916,                      1,                  0.995,                0.80283,                0.70568,                0.53517,                0.82752,              0.0009044,              0.0009044,              0.0009044
                    168,                 0.9669,                0.68801,                0.84267,                0.99909,                      1,                  0.995,                0.82226,                0.71387,                0.54755,                0.83186,              0.0008978,              0.0008978,              0.0008978
                    169,                0.93921,                0.66673,                0.81353,                0.99901,                      1,                  0.995,                0.80931,                0.81767,                0.54528,                0.83503,              0.0008912,              0.0008912,              0.0008912
                    170,                0.92879,                0.67692,                0.82131,                      1,                0.99974,                  0.995,                0.79691,                0.71458,                0.53792,                0.83028,              0.0008846,              0.0008846,              0.0008846
                    171,                0.89431,                0.64972,                0.81522,                      1,                0.99906,                  0.995,                0.80251,                0.67931,                0.53124,                0.82788,               0.000878,               0.000878,               0.000878
                    172,                0.88705,                0.68019,                0.82265,                      1,                0.99941,                  0.995,                0.80939,                0.65143,                0.51455,                 0.8251,              0.0008714,              0.0008714,              0.0008714
                    173,                0.87212,                0.68217,                0.80833,                0.99976,                      1,                  0.995,                0.83489,                0.63677,                 0.5018,                0.82455,              0.0008648,              0.0008648,              0.0008648
                    174,                0.89353,                0.64744,                0.83944,                0.99933,                      1,                  0.995,                0.83596,                 0.6641,                0.49409,                0.82989,              0.0008582,              0.0008582,              0.0008582
                    175,                0.85034,                0.61636,                0.82831,                0.99983,                      1,                  0.995,                0.82677,                 0.6946,                0.49112,                0.82958,              0.0008516,              0.0008516,              0.0008516
                    176,                0.87802,                 0.6246,                 0.8282,                      1,                 0.9991,                  0.995,                0.84115,                0.66674,                0.49548,                0.82546,               0.000845,               0.000845,               0.000845
                    177,                0.84775,                0.63245,                0.81222,                      1,                 0.9992,                  0.995,                0.84246,                0.68379,                 0.4883,                0.82692,              0.0008384,              0.0008384,              0.0008384
                    178,                 0.7909,                0.63111,                0.82029,                 0.9996,                      1,                  0.995,                0.83294,                0.67874,                0.51067,                0.82534,              0.0008318,              0.0008318,              0.0008318
                    179,                0.88234,                0.61992,                0.84057,                0.99906,                      1,                  0.995,                0.82258,                 0.7443,                0.52163,                0.82516,              0.0008252,              0.0008252,              0.0008252
                    180,                0.86944,                0.64967,                0.82225,                0.99889,                      1,                  0.995,                 0.8289,                0.64238,                0.51775,                0.82061,              0.0008186,              0.0008186,              0.0008186
                    181,                0.87107,                0.63003,                0.83664,                0.99898,                      1,                  0.995,                0.81045,                0.68299,                0.51806,                0.82376,               0.000812,               0.000812,               0.000812
                    182,                0.92235,                0.66999,                0.84926,                0.99897,                      1,                  0.995,                0.77189,                  0.841,                0.54897,                0.82446,              0.0008054,              0.0008054,              0.0008054
                    183,                0.87305,                0.61856,                0.84014,                0.99908,                      1,                  0.995,                0.81807,                0.71015,                0.49353,                 0.8182,              0.0007988,              0.0007988,              0.0007988
                    184,                0.86398,                0.61673,                0.84465,                0.99905,                      1,                  0.995,                0.82521,                0.68116,                0.47974,                0.81798,              0.0007922,              0.0007922,              0.0007922
                    185,                0.93067,                0.61514,                0.82882,                0.99895,                      1,                  0.995,                 0.7977,                0.74696,                 0.5085,                0.81859,              0.0007856,              0.0007856,              0.0007856
                    186,                0.88121,                0.63622,                0.82881,                 0.9988,                      1,                  0.995,                0.82387,                0.69213,                0.50984,                0.81494,               0.000779,               0.000779,               0.000779
                    187,                0.86851,                0.62551,                0.83048,                0.99869,                      1,                  0.995,                0.82846,                0.64673,                0.50123,                0.81726,              0.0007724,              0.0007724,              0.0007724
                    188,                0.90209,                0.61252,                0.83736,                0.99881,                      1,                  0.995,                0.79321,                0.77303,                0.49548,                0.82739,              0.0007658,              0.0007658,              0.0007658
                    189,                0.87406,                0.61223,                 0.8223,                0.99886,                      1,                  0.995,                0.80872,                0.72613,                0.49015,                0.82456,              0.0007592,              0.0007592,              0.0007592
                    190,                0.85157,                0.58621,                0.82521,                0.99947,                      1,                  0.995,                0.78488,                0.70616,                 0.4925,                0.82153,              0.0007526,              0.0007526,              0.0007526
                    191,                0.88855,                0.59454,                0.83059,                0.99987,                      1,                  0.995,                0.80113,                0.71158,                0.48201,                0.82498,               0.000746,               0.000746,               0.000746
                    192,                0.87981,                0.61457,                0.83398,                0.99946,                      1,                  0.995,                0.77185,                0.78604,                0.51749,                0.83091,              0.0007394,              0.0007394,              0.0007394
                    193,                0.91852,                0.62691,                0.82961,                0.99939,                      1,                  0.995,                0.77014,                0.76263,                0.51787,                0.82944,              0.0007328,              0.0007328,              0.0007328
                    194,                0.84501,                0.64251,                0.81905,                0.99961,                      1,                  0.995,                0.81144,                0.66365,                0.48621,                0.82064,              0.0007262,              0.0007262,              0.0007262
                    195,                0.86273,                 0.6124,                0.82176,                0.99992,                      1,                  0.995,                0.82169,                0.61481,                0.46459,                0.82088,              0.0007196,              0.0007196,              0.0007196
                    196,                0.97132,                0.62294,                 0.8381,                      1,                      1,                  0.995,                0.81032,                0.81923,                0.52221,                 0.8267,               0.000713,               0.000713,               0.000713
                    197,                0.95948,                0.61314,                0.83155,                      1,                 0.9998,                  0.995,                0.81563,                0.72463,                0.51011,                0.82354,              0.0007064,              0.0007064,              0.0007064
                    198,                0.85708,                0.60806,                0.80714,                      1,                0.99987,                  0.995,                0.83713,                0.63248,                0.45527,                0.81768,              0.0006998,              0.0006998,              0.0006998
                    199,                0.88089,                0.61658,                0.83335,                      1,                0.99995,                  0.995,                0.84694,                0.61466,                0.44872,                0.81855,              0.0006932,              0.0006932,              0.0006932
                    200,                0.87929,                0.60012,                0.83226,                0.99965,                      1,                  0.995,                0.78574,                0.76659,                0.50175,                0.82101,              0.0006866,              0.0006866,              0.0006866
                    201,                0.86812,                0.61105,                0.80753,                0.99955,                      1,                  0.995,                0.78577,                0.76287,                0.49793,                0.82079,                0.00068,                0.00068,                0.00068
                    202,                  0.865,                0.60381,                0.82325,                0.99957,                      1,                  0.995,                0.81122,                0.65594,                0.47626,                0.81596,              0.0006734,              0.0006734,              0.0006734
                    203,                0.84316,                 0.5937,                0.82607,                0.99961,                      1,                  0.995,                0.81597,                0.65226,                0.47906,                0.81743,              0.0006668,              0.0006668,              0.0006668
                    204,                0.84208,                0.58686,                0.81497,                0.99991,                      1,                  0.995,                0.82804,                0.66398,                0.47009,                0.82606,              0.0006602,              0.0006602,              0.0006602
                    205,                0.82263,                0.58203,                0.83388,                0.99992,                      1,                  0.995,                0.81605,                0.72448,                0.49547,                0.82736,              0.0006536,              0.0006536,              0.0006536
                    206,                0.85079,                0.61229,                0.84219,                0.99979,                      1,                  0.995,                0.81126,                0.72095,                0.50564,                0.82515,               0.000647,               0.000647,               0.000647
                    207,                0.78869,                 0.5666,                0.82173,                 0.9998,                      1,                  0.995,                0.80103,                0.71802,                0.48346,                0.82757,              0.0006404,              0.0006404,              0.0006404
                    208,                0.84205,                 0.6191,                0.80842,                0.99974,                      1,                  0.995,                0.72118,                0.86412,                0.52127,                 0.8417,              0.0006338,              0.0006338,              0.0006338
                    209,                0.88374,                 0.5927,                0.81205,                 0.9995,                      1,                  0.995,                0.72121,                0.91491,                0.52935,                0.84318,              0.0006272,              0.0006272,              0.0006272
                    210,                0.90299,                0.63191,                0.82362,                0.99884,                      1,                  0.995,                0.78914,                0.78021,                0.51554,                0.82946,              0.0006206,              0.0006206,              0.0006206
                    211,                0.83727,                0.57676,                0.83119,                0.99884,                      1,                  0.995,                0.80727,                0.75093,                0.48334,                0.82961,               0.000614,               0.000614,               0.000614
                    212,                0.88909,                 0.6033,                0.81851,                0.99915,                      1,                  0.995,                 0.8135,                0.66534,                0.47512,                0.82541,              0.0006074,              0.0006074,              0.0006074
                    213,                0.80807,                0.56318,                0.82404,                0.99925,                      1,                  0.995,                0.81736,                0.68401,                0.47594,                0.82344,              0.0006008,              0.0006008,              0.0006008
                    214,                0.77157,                0.54487,                0.81869,                0.99939,                      1,                  0.995,                0.81073,                 0.7234,                0.45155,                0.82258,              0.0005942,              0.0005942,              0.0005942
                    215,                0.81435,                0.55409,                0.80844,                0.99959,                      1,                  0.995,                0.80862,                0.67647,                0.44017,                0.82191,              0.0005876,              0.0005876,              0.0005876
                    216,                0.85685,                0.54844,                0.82318,                0.99969,                      1,                  0.995,                0.82491,                0.62998,                0.45325,                0.81927,               0.000581,               0.000581,               0.000581
                    217,                0.79191,                0.56249,                0.83062,                0.99948,                      1,                  0.995,                0.81558,                0.69806,                0.46683,                  0.821,              0.0005744,              0.0005744,              0.0005744
                    218,                0.79875,                0.59033,                0.82319,                0.99941,                      1,                  0.995,                 0.8255,                 0.6411,                0.43772,                0.82148,              0.0005678,              0.0005678,              0.0005678
                    219,                0.81195,                0.56556,                0.83573,                0.99948,                      1,                  0.995,                0.82875,                0.62383,                0.44323,                0.82128,              0.0005612,              0.0005612,              0.0005612
                    220,                0.82501,                0.60011,                0.83289,                0.99927,                      1,                  0.995,                0.83146,                0.59934,                0.43274,                0.82063,              0.0005546,              0.0005546,              0.0005546
                    221,                0.76212,                0.53793,                0.80994,                0.99947,                      1,                  0.995,                0.82489,                0.60399,                 0.4339,                0.82192,               0.000548,               0.000548,               0.000548
                    222,                0.77355,                0.53637,                0.81348,                0.99964,                      1,                  0.995,                0.81948,                0.63508,                0.45853,                 0.8226,              0.0005414,              0.0005414,              0.0005414
                    223,                0.81904,                0.57693,                0.81729,                0.99963,                      1,                  0.995,                0.82856,                0.63784,                0.44202,                0.82456,              0.0005348,              0.0005348,              0.0005348
                    224,                0.78883,                0.56523,                0.83417,                0.99917,                      1,                  0.995,                0.82479,                0.66756,                0.42938,                0.82539,              0.0005282,              0.0005282,              0.0005282
                    225,                0.77571,                0.54284,                0.80884,                0.99903,                      1,                  0.995,                0.81584,                0.66912,                0.42809,                0.82463,              0.0005216,              0.0005216,              0.0005216
                    226,                0.76879,                0.54834,                0.84368,                0.99895,                      1,                  0.995,                0.83009,                0.68744,                 0.4323,                0.82357,               0.000515,               0.000515,               0.000515
                    227,                0.85441,                0.58489,                0.83225,                0.99904,                      1,                  0.995,                 0.8265,                 0.6648,                0.42689,                 0.8239,              0.0005084,              0.0005084,              0.0005084
                    228,                0.80177,                0.54543,                0.81382,                0.99918,                      1,                  0.995,                 0.7573,                0.86667,                0.46438,                0.83191,              0.0005018,              0.0005018,              0.0005018
                    229,                0.92636,                0.57447,                0.82937,                0.99918,                      1,                  0.995,                0.78496,                0.76319,                0.44206,                0.82511,              0.0004952,              0.0004952,              0.0004952
                    230,                0.84759,                0.55842,                0.81828,                0.99919,                      1,                  0.995,                0.82272,                0.66733,                0.44332,                0.81852,              0.0004886,              0.0004886,              0.0004886
                    231,                0.93144,                0.59261,                0.81565,                0.99929,                      1,                  0.995,                 0.8325,                0.64424,                0.44495,                0.81743,               0.000482,               0.000482,               0.000482
                    232,                0.80493,                0.54583,                 0.8247,                0.99952,                      1,                  0.995,                0.82378,                0.65478,                0.42347,                0.82087,              0.0004754,              0.0004754,              0.0004754
                    233,                0.77916,                0.54689,                 0.8105,                 0.9997,                      1,                  0.995,                 0.8321,                0.62674,                0.42164,                0.82012,              0.0004688,              0.0004688,              0.0004688
                    234,                0.81714,                0.53288,                0.82443,                0.99994,                      1,                  0.995,                0.82418,                0.70205,                0.44307,                0.81853,              0.0004622,              0.0004622,              0.0004622
                    235,                0.83711,                0.55082,                0.81732,                      1,                0.99997,                  0.995,                0.83936,                 0.6488,                0.44134,                0.81448,              0.0004556,              0.0004556,              0.0004556
                    236,                0.75592,                0.48976,                0.82534,                      1,                0.99969,                  0.995,                0.81234,                0.66912,                0.43277,                0.81648,               0.000449,               0.000449,               0.000449
                    237,                0.80882,                0.54056,                0.82663,                      1,                0.99985,                  0.995,                0.79668,                0.68859,                0.43516,                0.81769,              0.0004424,              0.0004424,              0.0004424
                    238,                0.81721,                0.54585,                0.82958,                 0.9995,                      1,                  0.995,                0.82437,                0.67244,                0.42483,                0.81528,              0.0004358,              0.0004358,              0.0004358
                    239,                0.85635,                0.55112,                0.81102,                0.99937,                      1,                  0.995,                0.81968,                0.69773,                0.42836,                 0.8154,              0.0004292,              0.0004292,              0.0004292
                    240,                0.83139,                0.55663,                0.83158,                0.99947,                      1,                  0.995,                0.84741,                0.57213,                0.40781,                0.81247,              0.0004226,              0.0004226,              0.0004226
                    241,                0.82421,                0.54468,                0.84099,                0.99955,                      1,                  0.995,                0.83573,                0.58783,                0.40764,                0.81429,               0.000416,               0.000416,               0.000416
                    242,                0.85819,                0.55295,                0.82036,                0.99945,                      1,                  0.995,                0.83146,                0.61543,                0.41618,                0.81424,              0.0004094,              0.0004094,              0.0004094
                    243,                0.76129,                0.53119,                0.81338,                0.99946,                      1,                  0.995,                0.80759,                0.70109,                 0.4388,                0.81527,              0.0004028,              0.0004028,              0.0004028
                    244,                0.77383,                0.52084,                0.82931,                0.99954,                      1,                  0.995,                0.81819,                0.69242,                0.43603,                0.81368,              0.0003962,              0.0003962,              0.0003962
                    245,                0.84696,                0.53692,                0.81686,                0.99959,                      1,                  0.995,                0.84683,                0.60281,                0.42155,                0.81365,              0.0003896,              0.0003896,              0.0003896
                    246,                0.87242,                0.55854,                0.80476,                0.99947,                      1,                  0.995,                0.79963,                0.72428,                0.43408,                0.82101,               0.000383,               0.000383,               0.000383
                    247,                 0.8852,                0.55148,                0.81468,                0.99944,                      1,                  0.995,                 0.7883,                0.74585,                0.43989,                0.82059,              0.0003764,              0.0003764,              0.0003764
                    248,                0.83748,                0.57223,                0.80797,                0.99942,                      1,                  0.995,                0.83069,                0.64307,                0.41796,                0.81593,              0.0003698,              0.0003698,              0.0003698
                    249,                0.82269,                0.53236,                0.81755,                0.99943,                      1,                  0.995,                0.82654,                0.66074,                0.41775,                 0.8151,              0.0003632,              0.0003632,              0.0003632
                    250,                0.74718,                0.52186,                0.81618,                0.99981,                      1,                  0.995,                0.83418,                0.62327,                0.41042,                0.81582,              0.0003566,              0.0003566,              0.0003566
                    251,                 0.8132,                0.50577,                0.81552,                      1,                0.99986,                  0.995,                0.82018,                0.62781,                0.41805,                0.81797,                0.00035,                0.00035,                0.00035
                    252,                0.81267,                0.53564,                 0.7988,                      1,                0.99942,                  0.995,                0.75837,                0.83808,                0.46184,                0.82864,              0.0003434,              0.0003434,              0.0003434
                    253,                0.83107,                0.53146,                0.82319,                      1,                0.99942,                  0.995,                0.76095,                0.83465,                0.45676,                0.82805,              0.0003368,              0.0003368,              0.0003368
                    254,                0.80314,                0.53729,                0.82175,                      1,                0.99968,                  0.995,                0.81847,                0.68393,                0.41588,                0.81868,              0.0003302,              0.0003302,              0.0003302
                    255,                0.80426,                0.52553,                0.79784,                      1,                0.99975,                  0.995,                0.83841,                0.64059,                0.40424,                0.81551,              0.0003236,              0.0003236,              0.0003236
                    256,                0.80549,                0.50552,                0.81757,                      1,                 0.9999,                  0.995,                0.83113,                0.59066,                0.39451,                0.81372,               0.000317,               0.000317,               0.000317
                    257,                0.76657,                0.51155,                0.82366,                0.99982,                      1,                  0.995,                0.83464,                0.61855,                0.39614,                  0.814,              0.0003104,              0.0003104,              0.0003104
                    258,                0.78099,                0.50393,                0.84317,                0.99943,                      1,                  0.995,                0.84951,                0.61729,                0.39709,                0.81315,              0.0003038,              0.0003038,              0.0003038
                    259,                0.73283,                0.49606,                0.81168,                0.99946,                      1,                  0.995,                0.84316,                0.59613,                0.39149,                 0.8121,              0.0002972,              0.0002972,              0.0002972
                    260,                0.72241,                0.51287,                0.80919,                0.99967,                      1,                  0.995,                0.84329,                0.57427,                0.38869,                0.81117,              0.0002906,              0.0002906,              0.0002906
                    261,                 0.7179,                0.48883,                0.80328,                0.99971,                      1,                  0.995,                0.84095,                0.57067,                0.39024,                0.81092,               0.000284,               0.000284,               0.000284
                    262,                0.74825,                0.51823,                0.81262,                0.99949,                      1,                  0.995,                0.83389,                0.60661,                0.40677,                0.81015,              0.0002774,              0.0002774,              0.0002774
                    263,                0.78941,                0.51656,                0.81825,                0.99941,                      1,                  0.995,                0.82321,                0.63954,                 0.4103,                0.81193,              0.0002708,              0.0002708,              0.0002708
                    264,                0.80121,                0.50661,                0.82408,                0.99947,                      1,                  0.995,                0.84913,                0.60242,                0.39514,                0.81327,              0.0002642,              0.0002642,              0.0002642
                    265,                0.75909,                0.52485,                0.81628,                0.99949,                      1,                  0.995,                0.83585,                0.58732,                0.39661,                0.81391,              0.0002576,              0.0002576,              0.0002576
                    266,                 0.7764,                0.51292,                 0.8089,                0.99946,                      1,                  0.995,                0.82495,                0.65951,                0.40752,                0.81643,               0.000251,               0.000251,               0.000251
                    267,                0.80812,                0.52145,                0.80026,                0.99938,                      1,                  0.995,                0.83612,                0.64745,                0.40867,                 0.8145,              0.0002444,              0.0002444,              0.0002444
                    268,                0.74293,                0.49702,                0.82405,                0.99921,                      1,                  0.995,                0.83624,                0.64203,                0.40524,                0.81163,              0.0002378,              0.0002378,              0.0002378
                    269,                0.79539,                0.52452,                0.82362,                 0.9992,                      1,                  0.995,                0.82349,                0.65015,                0.41269,                0.81191,              0.0002312,              0.0002312,              0.0002312
                    270,                0.88633,                0.53429,                0.80394,                0.99928,                      1,                  0.995,                 0.8362,                0.60106,                 0.4018,                0.81121,              0.0002246,              0.0002246,              0.0002246
                    271,                0.78432,                 0.5156,                0.80698,                0.99938,                      1,                  0.995,                0.83247,                0.60576,                0.39105,                0.81376,               0.000218,               0.000218,               0.000218
                    272,                0.76905,                0.51094,                0.82195,                0.99937,                      1,                  0.995,                0.81578,                0.67106,                0.39963,                0.81792,              0.0002114,              0.0002114,              0.0002114
                    273,                0.77381,                0.49689,                0.81504,                0.99931,                      1,                  0.995,                0.81836,                0.66593,                0.39919,                0.81749,              0.0002048,              0.0002048,              0.0002048
                    274,                0.76092,                0.51367,                0.80081,                0.99922,                      1,                  0.995,                0.84228,                0.62381,                0.39953,                0.81513,              0.0001982,              0.0001982,              0.0001982
                    275,                0.79526,                0.53837,                0.79668,                 0.9992,                      1,                  0.995,                0.85204,                0.61105,                0.39588,                0.81462,              0.0001916,              0.0001916,              0.0001916
                    276,                0.73879,                 0.4882,                0.83444,                0.99916,                      1,                  0.995,                0.83676,                0.58817,                0.39079,                0.81494,               0.000185,               0.000185,               0.000185
                    277,                0.72856,                0.50029,                0.81353,                 0.9992,                      1,                  0.995,                0.84104,                0.58005,                0.38179,                0.81565,              0.0001784,              0.0001784,              0.0001784
                    278,                0.71147,                 0.4881,                0.81046,                0.99911,                      1,                  0.995,                0.83058,                 0.6226,                0.39369,                0.81775,              0.0001718,              0.0001718,              0.0001718
                    279,                0.77691,                0.49264,                0.82111,                0.99908,                      1,                  0.995,                0.81722,                0.64985,                0.39601,                0.81841,              0.0001652,              0.0001652,              0.0001652
                    280,                0.73445,                0.50197,                0.81258,                0.99912,                      1,                  0.995,                0.84026,                0.63233,                0.39514,                0.81736,              0.0001586,              0.0001586,              0.0001586
                    281,                0.76325,                0.50269,                0.80964,                0.99916,                      1,                  0.995,                0.85006,                0.60012,                0.39473,                0.81625,               0.000152,               0.000152,               0.000152
                    282,                0.72975,                0.48088,                0.82064,                0.99931,                      1,                  0.995,                 0.8423,                0.59811,                0.39111,                0.81536,              0.0001454,              0.0001454,              0.0001454
                    283,                0.79907,                0.50778,                0.80379,                0.99936,                      1,                  0.995,                0.84437,                0.59364,                0.38744,                0.81568,              0.0001388,              0.0001388,              0.0001388
                    284,                 0.7209,                0.48122,                0.81238,                0.99946,                      1,                  0.995,                0.85031,                 0.5749,                0.38158,                0.81705,              0.0001322,              0.0001322,              0.0001322
                    285,                0.71248,                0.48074,                0.81264,                0.99946,                      1,                  0.995,                0.84307,                 0.5916,                 0.3881,                0.81727,              0.0001256,              0.0001256,              0.0001256
                    286,                0.73261,                0.47376,                0.81579,                0.99943,                      1,                  0.995,                0.83333,                0.63259,                0.39451,                0.81757,               0.000119,               0.000119,               0.000119
                    287,                 0.7081,                0.47915,                0.80929,                0.99937,                      1,                  0.995,                0.83019,                0.62849,                0.39056,                0.81714,              0.0001124,              0.0001124,              0.0001124
                    288,                0.78413,                  0.506,                0.81797,                0.99929,                      1,                  0.995,                0.84657,                0.60471,                0.38129,                0.81583,              0.0001058,              0.0001058,              0.0001058
                    289,                0.73957,                0.47398,                0.82874,                0.99928,                      1,                  0.995,                0.85157,                 0.5908,                0.37654,                0.81544,               9.92e-05,               9.92e-05,               9.92e-05
                    290,                0.69742,                0.47307,                0.81647,                0.99932,                      1,                  0.995,                0.85355,                0.56539,                0.37232,                0.81509,               9.26e-05,               9.26e-05,               9.26e-05
                    291,                 0.7283,                0.56178,                 0.8076,                0.99924,                      1,                  0.995,                0.85694,                0.56681,                 0.3699,                 0.8139,                8.6e-05,                8.6e-05,                8.6e-05
                    292,                0.73366,                0.53638,                0.81793,                0.99909,                      1,                  0.995,                0.85039,                0.57395,                0.37679,                0.81214,               7.94e-05,               7.94e-05,               7.94e-05
                    293,                0.73234,                 0.5631,                0.80239,                0.99901,                      1,                  0.995,                0.85259,                 0.5891,                 0.3836,                0.81113,               7.28e-05,               7.28e-05,               7.28e-05
                    294,                0.72799,                0.59254,                0.80974,                0.99888,                      1,                  0.995,                0.83866,                0.64083,                0.40295,                0.81003,               6.62e-05,               6.62e-05,               6.62e-05
                    295,                0.78149,                0.58292,                0.80616,                0.99884,                      1,                  0.995,                0.83701,                0.66127,                0.41084,                0.81026,               5.96e-05,               5.96e-05,               5.96e-05
                    296,                0.75347,                0.52939,                0.81643,                0.99875,                      1,                  0.995,                0.83416,                0.66672,                0.41474,                0.81073,                5.3e-05,                5.3e-05,                5.3e-05
                    297,                0.74383,                0.55519,                0.80589,                0.99876,                      1,                  0.995,                0.83456,                0.65107,                0.41203,                0.81017,               4.64e-05,               4.64e-05,               4.64e-05
                    298,                0.71739,                0.52173,                0.81631,                0.99876,                      1,                  0.995,                 0.8402,                 0.6103,                0.40276,                0.80981,               3.98e-05,               3.98e-05,               3.98e-05
                    299,                0.74627,                  0.551,                0.80287,                0.99877,                      1,                  0.995,                0.84395,                0.59461,                0.40008,                0.80991,               3.32e-05,               3.32e-05,               3.32e-05
                    300,                0.66346,                0.53405,                0.80036,                 0.9988,                      1,                  0.995,                0.85166,                0.58055,                 0.3941,                0.80991,               2.66e-05,               2.66e-05,               2.66e-05
