                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                 1.0385,                 1.0179,                0.86657,                0.98804,                      1,                  0.995,                0.75755,                0.85238,                0.74696,                0.87259,             0.00037149,             0.00037149,             0.00037149
                    160,                  1.016,                 1.0123,                0.86949,                0.98005,                      1,                  0.995,                0.67199,                 1.1036,                0.80654,                0.89152,             0.00036324,             0.00036324,             0.00036324
                    161,                 1.0447,                0.90826,                0.84097,                0.97665,                      1,                  0.995,                0.67971,                 1.0534,                0.81682,                 0.8866,             0.00035499,             0.00035499,             0.00035499
                    162,                 1.0119,                  0.974,                0.86143,                0.97473,                      1,                  0.995,                0.73204,                0.93452,                0.80067,                0.87715,             0.00034674,             0.00034674,             0.00034674
                    163,                 1.0504,                 0.9682,                0.86393,                 0.9754,                      1,                  0.995,                0.75004,                0.89464,                0.78001,                0.87158,             0.00033848,             0.00033848,             0.00033848
                    164,                 1.0816,                 1.0091,                0.88556,                0.98241,                      1,                  0.995,                0.74622,                0.90386,                0.77593,                0.86778,             0.00033023,             0.00033023,             0.00033023
                    165,                0.98308,                0.90887,                0.85522,                0.98545,                      1,                  0.995,                0.72902,                0.93464,                0.78323,                0.87198,             0.00032198,             0.00032198,             0.00032198
                    166,                0.98905,                0.93233,                0.88226,                0.98656,                      1,                  0.995,                0.67882,                 1.0384,                0.82346,                0.88141,             0.00031373,             0.00031373,             0.00031373
                    167,                 1.0098,                0.98095,                0.85523,                0.98624,                      1,                  0.995,                0.66422,                 1.1047,                0.84533,                0.88809,             0.00030548,             0.00030548,             0.00030548
                    168,                 1.0318,                 1.0261,                0.86073,                0.98184,                      1,                  0.995,                0.70927,                 1.0098,                0.81143,                0.88107,             0.00029723,             0.00029723,             0.00029723
                    169,                0.93993,                0.93996,                0.88961,                0.97929,                      1,                  0.995,                0.72894,                0.96829,                0.76865,                0.87768,             0.00028897,             0.00028897,             0.00028897
                    170,                0.99792,                 1.0091,                0.85827,                 0.9763,                      1,                  0.995,                0.72002,                0.94302,                0.77091,                 0.8753,             0.00028072,             0.00028072,             0.00028072
                    171,                0.91347,                0.90943,                0.87975,                0.97417,                      1,                  0.995,                0.76154,                0.91191,                0.76659,                0.87422,             0.00027247,             0.00027247,             0.00027247
                    172,                0.92282,                0.89964,                0.83859,                0.96914,                      1,                  0.995,                0.73794,                0.91571,                0.76762,                0.87331,             0.00026422,             0.00026422,             0.00026422
                    173,                 1.0135,                0.93143,                0.84648,                0.96873,                      1,                  0.995,                0.73745,                 0.9282,                0.77321,                0.87527,             0.00025597,             0.00025597,             0.00025597
                    174,                0.96113,                0.94257,                0.84872,                0.96884,                      1,                  0.995,                0.72621,                0.93938,                0.78927,                0.87501,             0.00024772,             0.00024772,             0.00024772
                    175,                0.96118,                0.88661,                0.84582,                 0.9701,                      1,                  0.995,                0.72826,                0.97222,                0.82357,                0.87797,             0.00023946,             0.00023946,             0.00023946
                    176,                 1.0657,                  1.038,                0.84662,                0.97884,                      1,                  0.995,                0.72285,                0.96733,                0.82658,                0.88008,             0.00023121,             0.00023121,             0.00023121
                    177,                  1.003,                0.92591,                0.84501,                0.98321,                      1,                  0.995,                0.73592,                0.92795,                 0.8182,                0.87627,             0.00022296,             0.00022296,             0.00022296
                    178,                0.99005,                0.92898,                0.85792,                0.98742,                      1,                  0.995,                0.75088,                0.90913,                0.80128,                0.87191,             0.00021471,             0.00021471,             0.00021471
                    179,                0.98293,                0.85339,                0.83803,                0.99044,                      1,                  0.995,                0.75578,                0.90398,                0.75881,                0.86909,             0.00020646,             0.00020646,             0.00020646
                    180,                 0.8855,                0.88812,                0.86338,                 0.9921,                      1,                  0.995,                0.74905,                0.90843,                0.73001,                0.86979,             0.00019821,             0.00019821,             0.00019821
                    181,                0.92478,                0.87793,                0.83463,                0.99111,                      1,                  0.995,                0.75922,                0.90905,                0.74218,                0.86913,             0.00018995,             0.00018995,             0.00018995
                    182,                0.90741,                0.88222,                0.85055,                0.98967,                      1,                  0.995,                0.77871,                0.89166,                0.74883,                0.86631,              0.0001817,              0.0001817,              0.0001817
                    183,                0.89404,                0.87123,                0.84193,                0.98838,                      1,                  0.995,                 0.7734,                0.87173,                0.76713,                0.86423,             0.00017345,             0.00017345,             0.00017345
                    184,                0.94276,                0.93541,                 0.8429,                0.98651,                      1,                  0.995,                0.75397,                0.87739,                0.75239,                  0.865,              0.0001652,              0.0001652,              0.0001652
                    185,                 1.0008,                0.92612,                 0.8622,                0.98654,                      1,                  0.995,                0.76336,                0.87809,                0.73987,                0.86464,             0.00015695,             0.00015695,             0.00015695
                    186,                 0.9124,                0.89466,                0.84829,                0.98617,                      1,                  0.995,                0.74463,                0.88896,                0.73483,                0.86429,              0.0001487,              0.0001487,              0.0001487
                    187,                0.93808,                0.91181,                 0.8552,                0.98533,                      1,                  0.995,                0.73777,                0.90893,                 0.7247,                0.86425,             0.00014044,             0.00014044,             0.00014044
                    188,                 0.8276,                0.85652,                0.84638,                 0.9854,                      1,                  0.995,                 0.7271,                0.94798,                0.75126,                0.86698,             0.00013219,             0.00013219,             0.00013219
                    189,                0.90907,                0.87009,                0.85139,                0.98573,                      1,                  0.995,                0.73488,                0.94006,                0.75166,                0.86668,             0.00012394,             0.00012394,             0.00012394
                    190,                0.90588,                0.92246,                0.85184,                0.98615,                      1,                  0.995,                0.73057,                 0.9172,                0.74653,                0.86587,             0.00011569,             0.00011569,             0.00011569
                    191,                0.91767,                 1.1065,                0.82608,                0.98666,                      1,                  0.995,                0.75996,                0.90824,                0.74316,                0.86483,             0.00010744,             0.00010744,             0.00010744
                    192,                  0.942,                 1.0992,                0.81726,                0.98715,                      1,                  0.995,                0.78035,                 0.8839,                0.72319,                0.85964,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    193,                0.96005,                 1.1305,                0.83784,                0.98754,                      1,                  0.995,                0.76464,                0.88043,                0.71861,                 0.8583,             9.0935e-05,             9.0935e-05,             9.0935e-05
                    194,                0.86613,                 1.0381,                0.83011,                0.98772,                      1,                  0.995,                0.76804,                0.88201,                0.71781,                0.85716,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    195,                0.95845,                  1.094,                0.86707,                0.98837,                      1,                  0.995,                0.76415,                0.88905,                0.71983,                0.85637,             7.4432e-05,             7.4432e-05,             7.4432e-05
                    196,                  0.889,                  1.055,                0.86033,                0.98734,                      1,                  0.995,                0.76379,                 0.8957,                0.72777,                0.85526,              6.618e-05,              6.618e-05,              6.618e-05
                    197,                0.87231,                 1.0115,                0.84995,                0.98656,                      1,                  0.995,                 0.7589,                0.88782,                0.72865,                0.85393,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    198,                0.82311,                 1.0045,                0.82155,                0.98571,                      1,                  0.995,                0.75289,                0.87687,                0.72183,                0.85303,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    199,                0.87719,                 1.0148,                0.84819,                0.98524,                      1,                  0.995,                0.77512,                 0.8661,                0.71667,                0.85251,             4.1425e-05,             4.1425e-05,             4.1425e-05
                    200,                0.89979,                 1.0792,                0.83547,                0.98429,                      1,                  0.995,                0.75859,                0.85659,                0.71986,                0.85174,             3.3173e-05,             3.3173e-05,             3.3173e-05
