                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                 1.5958,                  1.751,                      1,                0.94656,                 0.9375,                0.98833,                0.51497,                 1.6295,                 1.4778,                 1.0153,             0.00037149,             0.00037149,             0.00037149
                    160,                 1.8247,                 1.9381,                0.97786,                 0.9552,                 0.9375,                0.98833,                0.51545,                 1.6262,                 1.4366,                 1.0159,             0.00036324,             0.00036324,             0.00036324
                    161,                 1.7391,                 1.8958,                 1.0051,                 0.9552,                 0.9375,                0.98833,                0.51545,                 1.6262,                 1.4366,                 1.0159,             0.00035499,             0.00035499,             0.00035499
                    162,                 1.5857,                 2.0413,                0.95819,                 0.9633,                 0.9375,                0.98833,                0.49186,                  1.579,                 1.4022,                 1.0127,             0.00034674,             0.00034674,             0.00034674
                    163,                 1.6033,                 1.9239,                0.97142,                 0.9633,                 0.9375,                0.98833,                0.49186,                  1.579,                 1.4022,                 1.0127,             0.00033848,             0.00033848,             0.00033848
                    164,                 1.6085,                  2.162,                 1.0347,                0.95857,                0.98632,                  0.995,                 0.4918,                 1.5566,                 1.4497,                 1.0112,             0.00033023,             0.00033023,             0.00033023
                    165,                  1.672,                 2.1673,                 1.0328,                0.95857,                0.98632,                  0.995,                 0.4918,                 1.5566,                 1.4497,                 1.0112,             0.00032198,             0.00032198,             0.00032198
                    166,                 1.5778,                 1.7619,                 1.0301,                0.94985,                0.99309,                  0.995,                0.47741,                 1.5738,                 1.4728,                 1.0137,             0.00031373,             0.00031373,             0.00031373
                    167,                 1.5374,                 1.9374,                0.97132,                0.94985,                0.99309,                  0.995,                0.47741,                 1.5738,                 1.4728,                 1.0137,             0.00030548,             0.00030548,             0.00030548
                    168,                 1.5545,                 1.9232,                0.98628,                0.94564,                0.99346,                  0.995,                0.47361,                 1.5639,                 1.4577,                 1.0125,             0.00029723,             0.00029723,             0.00029723
                    169,                 1.5877,                 1.9316,                0.98784,                0.94564,                0.99346,                  0.995,                0.47361,                 1.5639,                 1.4577,                 1.0125,             0.00028897,             0.00028897,             0.00028897
                    170,                 1.4618,                 1.7474,                0.97362,                0.94362,                0.99386,                  0.995,                0.48049,                  1.539,                  1.438,                 1.0059,             0.00028072,             0.00028072,             0.00028072
                    171,                 1.4807,                 1.8835,                0.96369,                0.94362,                0.99386,                  0.995,                0.48049,                  1.539,                  1.438,                 1.0059,             0.00027247,             0.00027247,             0.00027247
                    172,                 1.5073,                 1.7911,                0.98177,                0.93807,                  0.993,                  0.995,                0.50309,                 1.5285,                  1.415,                0.99752,             0.00026422,             0.00026422,             0.00026422
                    173,                  1.646,                 1.9943,                0.90556,                0.93807,                  0.993,                  0.995,                0.50309,                 1.5285,                  1.415,                0.99752,             0.00025597,             0.00025597,             0.00025597
                    174,                 1.5202,                 1.9475,                0.97024,                0.93576,                 0.9939,                  0.995,                0.50611,                  1.574,                 1.3737,                0.99295,             0.00024772,             0.00024772,             0.00024772
                    175,                 1.4948,                  1.651,                0.95855,                0.93576,                 0.9939,                  0.995,                0.50611,                  1.574,                 1.3737,                0.99295,             0.00023946,             0.00023946,             0.00023946
                    176,                   1.73,                 1.7777,                0.96922,                0.94566,                 0.9963,                  0.995,                0.50268,                 1.6162,                 1.3738,                0.99691,             0.00023121,             0.00023121,             0.00023121
                    177,                 1.7164,                 1.7419,                0.91798,                0.94566,                 0.9963,                  0.995,                0.50268,                 1.6162,                 1.3738,                0.99691,             0.00022296,             0.00022296,             0.00022296
                    178,                 1.7224,                 1.8641,                0.95129,                0.94017,                      1,                  0.995,                0.48806,                 1.6148,                 1.3661,                0.99959,             0.00021471,             0.00021471,             0.00021471
                    179,                   1.78,                 1.7846,                0.93817,                0.94017,                      1,                  0.995,                0.48806,                 1.6148,                 1.3661,                0.99959,             0.00020646,             0.00020646,             0.00020646
                    180,                 1.8357,                 1.9159,                0.96172,                0.93746,                      1,                  0.995,                0.49836,                 1.5913,                 1.3707,                 1.0012,             0.00019821,             0.00019821,             0.00019821
                    181,                 1.5468,                 1.6321,                 1.0096,                0.93746,                      1,                  0.995,                0.49836,                 1.5913,                 1.3707,                 1.0012,             0.00018995,             0.00018995,             0.00018995
                    182,                 1.5407,                 1.9336,                0.93444,                0.94418,                      1,                  0.995,                0.49733,                 1.5501,                 1.3707,                0.99923,              0.0001817,              0.0001817,              0.0001817
                    183,                 1.5365,                 1.6562,                 1.0019,                0.94418,                      1,                  0.995,                0.49733,                 1.5501,                 1.3707,                0.99923,             0.00017345,             0.00017345,             0.00017345
                    184,                 1.5315,                 1.6732,                0.93908,                0.94315,                      1,                  0.995,                0.50898,                  1.511,                 1.3795,                0.99216,              0.0001652,              0.0001652,              0.0001652
                    185,                  1.667,                  1.824,                  1.056,                0.94315,                      1,                  0.995,                0.50898,                  1.511,                 1.3795,                0.99216,             0.00015695,             0.00015695,             0.00015695
                    186,                 1.6333,                 1.6785,                0.93993,                0.94819,                0.99401,                  0.995,                0.52035,                 1.4707,                 1.3994,                0.98576,              0.0001487,              0.0001487,              0.0001487
                    187,                 1.5064,                 1.7325,                0.95567,                0.94819,                0.99401,                  0.995,                0.52035,                 1.4707,                 1.3994,                0.98576,             0.00014044,             0.00014044,             0.00014044
                    188,                 1.6285,                 1.7169,                 0.9534,                0.95262,                0.99225,                  0.995,                0.54382,                 1.4561,                 1.4157,                0.98313,             0.00013219,             0.00013219,             0.00013219
                    189,                 1.4532,                  1.673,                0.91459,                0.95262,                0.99225,                  0.995,                0.54382,                 1.4561,                 1.4157,                0.98313,             0.00012394,             0.00012394,             0.00012394
                    190,                 1.3827,                 1.8936,                0.92465,                0.95556,                0.99271,                  0.995,                0.53276,                 1.4663,                 1.4179,                0.98384,             0.00011569,             0.00011569,             0.00011569
                    191,                 1.7085,                 2.7298,                 1.0101,                0.95556,                0.99271,                  0.995,                0.53276,                 1.4663,                 1.4179,                0.98384,             0.00010744,             0.00010744,             0.00010744
                    192,                 1.5556,                 2.4345,                0.94587,                0.95907,                0.99408,                  0.995,                0.52258,                 1.4961,                 1.4103,                0.98405,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    193,                  1.643,                 2.0547,                  1.135,                0.95907,                0.99408,                  0.995,                0.52258,                 1.4961,                 1.4103,                0.98405,             9.0935e-05,             9.0935e-05,             9.0935e-05
                    194,                 1.6522,                 2.3857,                0.99466,                0.96239,                0.99494,                  0.995,                0.52574,                 1.5181,                 1.4022,                0.98573,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    195,                 1.5143,                 2.2474,                0.95726,                0.96239,                0.99494,                  0.995,                0.52574,                 1.5181,                 1.4022,                0.98573,             7.4432e-05,             7.4432e-05,             7.4432e-05
                    196,                 1.6043,                 2.5312,                0.93755,                0.96381,                0.99502,                  0.995,                0.51734,                 1.5252,                 1.3926,                0.98519,              6.618e-05,              6.618e-05,              6.618e-05
                    197,                 1.6436,                 1.9991,                 1.0228,                0.96381,                0.99502,                  0.995,                0.51734,                 1.5252,                 1.3926,                0.98519,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    198,                 1.6066,                 2.1495,                 1.0259,                0.96454,                0.99451,                  0.995,                0.51857,                 1.5326,                  1.382,                0.98543,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    199,                  1.391,                 2.1405,                0.95658,                0.96454,                0.99451,                  0.995,                0.51857,                 1.5326,                  1.382,                0.98543,             4.1425e-05,             4.1425e-05,             4.1425e-05
                    200,                 1.5766,                 2.1377,                 1.0354,                0.97018,                0.99522,                  0.995,                0.53109,                 1.5369,                  1.375,                0.98516,             3.3173e-05,             3.3173e-05,             3.3173e-05
